721826174733684736,ppl_ai,friends,902,865,134,3789,Sun Apr 17 22:22:25 +0000 2016,https://t.co/XtcAsxmYLM,img/721826174733684736.jpg,San Francisco  CA
1469101279,aantonop,friends,2404,467602,8068,22197,Thu May 30 06:33:49 +0000 2013,https://t.co/7NzN9YyRm0,img/1469101279.jpg,?? 56 countries and counting
57047586,atlasobscura,friends,3384,373137,4897,55208,Wed Jul 15 15:33:08 +0000 2009,http://t.co/eRquXCISa8,img/57047586.jpg,Everywhere
2414834689,KinjaDeals,friends,27,145898,2590,53480,Thu Mar 27 19:50:49 +0000 2014,https://t.co/BGA37HxKqx,img/2414834689.jpg,
464099854,MikaelaShiffrin,friends,425,148219,1123,2771,Sat Jan 14 21:01:26 +0000 2012,,img/464099854.jpg,
115485051,ConanOBrien,friends,1,28425942,85763,3750,Thu Feb 18 20:17:16 +0000 2010,https://t.co/C7Jqp9zGZV,img/115485051.jpg,Los Angeles
258685909,DrTomostyle,friends,447,2901,84,8462,Mon Feb 28 07:30:00 +0000 2011,https://t.co/vf2r7HWspV,img/258685909.jpg,Tokyo -- Los Angeles
253340062,SingaporeAir,friends,14,682230,2283,60892,Thu Feb 17 01:38:16 +0000 2011,http://t.co/GdUxJg2eVO,img/253340062.jpg,
715580348147507203,thebirdsf,friends,191,210,3,202,Thu Mar 31 16:43:44 +0000 2016,https://t.co/mrOhlHEUaY,img/715580348147507203.jpg,San Francisco  CA
16510537,eatersf,friends,415,125219,2380,20240,Mon Sep 29 12:13:11 +0000 2008,http://t.co/WCU7a256C9,img/16510537.png,San Francisco  CA
74543,pahlkadot,friends,2603,31308,1666,12988,Sat Dec 16 22:30:36 +0000 2006,http://t.co/SdrDB6SXsQ,img/74543.jpg,Oakland  CA
94166168,CaroWozniacki,friends,152,3086590,8661,5001,Wed Dec 02 20:15:06 +0000 2009,https://t.co/TN28Nlwgkl,img/94166168.jpg,Everywhere
30313925,ObamaWhiteHouse,friends,230,13310987,63758,28356,Fri Apr 10 21:10:30 +0000 2009,https://t.co/OTH6srPzMw,img/30313925.jpg,Washington  DC
813286,BarackObama,friends,615958,104509883,230031,15578,Mon Mar 05 22:08:25 +0000 2007,https://t.co/93Y27HEnnX,img/813286.jpg,Washington  DC
18465677,CaseysPizza,friends,2720,4661,302,6366,Tue Dec 30 01:35:14 +0000 2008,https://t.co/KIykGG9EnZ,img/18465677.jpg,San Francisco
17247817,Apro,friends,155,1007,31,1148,Sat Nov 08 08:19:30 +0000 2008,https://t.co/fYuYxaiIvg,img/17247817.jpg,San Francisco
14093707,SFist,friends,1734,280366,3659,33365,Fri Mar 07 06:47:45 +0000 2008,https://t.co/sNoNw2Ueja,img/14093707.jpg,San Francisco
2190721927,BlackSeedBagels,friends,481,2399,55,780,Tue Nov 12 17:15:13 +0000 2013,https://t.co/bz85cOrgBu,img/2190721927.jpg,Manhattan  NY
2542511778,bare_bowls,friends,148,160,6,420,Tue Jun 03 01:17:12 +0000 2014,,img/2542511778.jpg,Palo Alto  CA
1126459208,CapsNTaps,friends,191,504,17,304,Sun Jan 27 23:07:25 +0000 2013,https://t.co/tLz7fCtq7e,img/1126459208.jpg,6601 Dublin Blvd.  Dublin  CA
1058672978,CellarmakerBeer,friends,295,7026,220,2743,Thu Jan 03 20:06:09 +0000 2013,https://t.co/hJkiykWIyN,img/1058672978.jpg,San Francisco  California
9946842,amac,friends,2154,33579,873,10157,Sun Nov 04 20:31:25 +0000 2007,http://t.co/rZrvKB9Lx8,img/9946842.jpg,
3819936864,conductant,friends,0,8,0,0,Thu Oct 08 01:07:09 +0000 2015,,img/3819936864.png,
205475711,bramos,friends,1425,617,27,4483,Wed Oct 20 23:46:36 +0000 2010,https://t.co/m4Twg88kfz,img/205475711.jpg,San Francisco  CA
2916305152,Snowden,friends,1,3930432,22540,3426,Thu Dec 11 21:24:28 +0000 2014,https://t.co/U63fP7T2ST,img/2916305152.jpg,
33216611,AswathDamodaran,friends,3,97417,2089,1236,Sun Apr 19 14:54:22 +0000 2009,http://t.co/T8f6iV41hq,img/33216611.jpg,New York
1382473716,tartinebakery,friends,222,5843,112,788,Fri Apr 26 17:46:25 +0000 2013,http://t.co/1hCzF9qFEQ,img/1382473716.jpg,18th & Guerrero
608747657,TuftandNeedle,friends,213,12164,113,6543,Fri Jun 15 03:51:46 +0000 2012,https://t.co/51Q5Xo42PV,img/608747657.jpg,
308391138,HeinekenhoekAMS,friends,103,816,1,240,Tue May 31 10:04:36 +0000 2011,,img/308391138.jpg,Amsterdam
14353392,Bourdain,friends,750,7260490,25242,13527,Thu Apr 10 17:46:33 +0000 2008,http://t.co/tNFQhXSPzB,img/14353392.jpg,In transit . 
136760420,LudoTruck,friends,315,11695,745,2175,Sat Apr 24 21:09:30 +0000 2010,http://t.co/UpuoObYR9N,img/136760420.jpg,Los Angeles
52613032,alisonbrie,friends,379,885040,8288,5841,Wed Jul 01 03:01:19 +0000 2009,,img/52613032.jpg,Los Angeles
